,SPY_high,SPY_low,VBM,MI,weekly_range
704,297.892,285.54,-71.57796865379937,29.22534531560779,48.02229999999997
705,309.16,294.46,-64.30199590095488,29.457866107386582,0.0
706,313.84,297.57,-61.14218611330031,29.74368307505666,0.0
707,313.1,303.33,-56.841728003398124,29.801587738844844,0.0
708,308.47,300.01,-55.361026090160536,29.841071206104104,0.0
709,298.78,290.23,-53.51618367753468,29.73755290938157,23.609999999999957
710,284.19,273.45,-50.96878968363939,29.484347298563705,0.0
711,288.52,273.5,-46.436085060446416,29.41845343533092,0.0
712,281.94,270.88,-42.79997031877547,29.433665389450223,0.0
713,266.66,247.68,-39.8902411692423,29.60840992394578,0.0
714,271.4754,248.5237,-34.67666728887733,29.956873791088423,40.839999999999975
715,262.43,253.53,-14.319951293353531,30.828540936831935,0.0
716,263.33,256.22,-17.360139810271072,29.95676364055515,0.0
717,257.6591,243.9,-14.402496688917646,29.3199234493692,0.0
718,252.68,244.59,-15.624218554638661,28.586305704362964,0.0
719,253.32,245.22,-14.476269074822614,27.901735445701465,19.42999999999998
720,286.7912,281.35,-16.04515226970932,24.0869434032124,0.0
721,278.04,272.02,-18.300671947181833,23.59674652557783,0.0
722,281.0,276.91,-18.604896247194095,23.113075269392613,0.0
723,283.94,278.75,-22.491740722895575,22.658528913291345,0.0
724,283.7,278.5,-23.79946608388969,22.295909453506553,14.771200000000022
725,288.27,284.62,-26.071438999165576,21.957051429589804,0.0
726,291.4,285.4,-28.113155388519257,21.746236850418125,0.0
727,294.88,290.41,-27.054301223737845,21.6001902545942,0.0
728,293.3239,288.59,-31.10319061766901,21.439239099384867,0.0
729,290.6572,281.52,-31.631787292470207,21.42278459245704,13.360000000000014
730,283.9,279.13,-33.53352187499712,21.430656695439005,0.0
731,289.25,283.7134,-35.80661471170373,21.485466259924348,0.0
732,288.46,283.78,-35.526809534586874,21.569374391616577,0.0
733,289.78,287.13,-33.16866828665744,21.53222536884991,0.0
734,292.95,287.68,-35.62235078562648,21.560505753659747,13.819999999999993
735,294.0,289.88,-36.35297622243069,21.599056212294347,0.0
736,294.24,286.52,-38.29195465097521,21.610005342255945,0.0
737,287.19,278.965,-42.481903993690054,21.72789323792014,0.0
738,285.11,272.99,-41.16067313781381,22.000951249172804,0.0
739,286.33,281.34,-44.56996905545463,22.23631827488818,21.25
740,296.75,292.7,-41.678728430371244,22.417628935350386,0.0
741,296.205,291.95,-40.453584938277814,22.517753844649395,0.0
742,297.87,295.57,-40.759675800490854,22.519827645938083,0.0
743,297.67,293.6886,-42.98129970922841,22.569877840446438,0.0
744,295.63,293.22,-42.767480483868766,22.59564926476607,5.920000000000016
745,306.205,303.06,-42.85170555404525,23.46355375992839,0.0
746,308.13,305.1,-44.164961159852815,23.572057566225958,0.0
747,313.22,309.94,-43.960973392425224,23.61383904266145,0.0
748,313.0,309.08,-47.68798854641503,23.668506886344968,0.0
749,321.275,317.16,-45.05820902853966,23.730903574736047,18.214999999999975
750,323.41,319.63,-46.291440652657,23.666785832886564,0.0
751,323.2849,319.36,-47.63569410849537,23.64198920519306,0.0
752,322.39,318.2209,-48.34896659083729,23.63288533172846,0.0
753,312.15,300.01,-48.498765636421325,23.938491033684535,0.0
754,309.08,298.6,-47.63077124091285,24.403003202090456,24.810000000000002
755,308.28,296.74,-45.358948527188645,24.885292892230165,0.0
756,315.64,307.67,-44.01879465476907,25.287062168057933,0.0
757,314.39,310.86,-44.729666531460715,25.408298812861958,0.0
758,312.3,309.51,-46.79297136917345,25.317842206849047,0.0
759,314.38,306.53,-48.644151362011634,25.12835710897618,18.899999999999977
760,311.05,306.75,-50.42304002227055,24.9858827142954,0.0
761,314.5,311.6101,-53.1370213064165,24.86042312103403,0.0
762,310.51,302.1,-55.869665110696594,24.893367404349053,0.0
763,307.64,301.28,-53.839462620209794,25.02729380865342,0.0
764,306.39,299.42,-53.76252635597923,25.19426595414756,15.079999999999984
765,317.68,315.56,-48.198215647584384,25.18665492783069,0.0
766,317.52,313.37,-49.14922440411538,25.100740192823864,0.0
767,316.3,312.7,-47.639795775547846,25.055811922457263,0.0
768,317.1,310.68,-47.56980425592808,25.12424838678051,0.0
769,317.88,312.76,-47.52121360294339,25.202629032531117,7.199999999999989
770,322.71,314.13,-44.24973456564498,25.386028085935358,0.0
771,319.76,312.0,-45.18272191017839,25.61069439114447,0.0
772,323.04,319.265,-42.49239371762193,25.72924487270686,0.0
773,321.28,319.09,-44.30433422379089,25.718205078468568,0.0
774,322.57,319.735,-45.72143900330841,25.359252618830226,11.04000000000002
775,325.13,320.62,-50.332539553090875,24.93242923966805,0.0
776,326.93,323.94,-53.40535720410195,24.421543076102154,0.0
777,327.2,324.5,-58.33173901931433,23.96978829004328,0.0
778,327.23,321.48,-59.0552179262518,23.78663020858379,0.0
779,321.99,319.246,-60.30635420622685,23.69003754532521,7.984000000000037
780,323.41,320.775,-59.22465594107381,23.513532516372795,0.0
781,323.64,320.85,-63.25255279916945,23.387852935999057,0.0
782,325.73,322.075,-61.225663785238204,23.37264545598309,0.0
783,324.41,319.64,-62.328195884949665,23.32746933498324,0.0
784,326.63,321.33,-65.3026511672104,23.34184351036923,6.990000000000009
785,329.62,327.73,-66.10531278449731,23.23977553318691,0.0
786,330.06,327.86,-69.46544580285435,23.110337876316105,0.0
787,332.39,331.18,-72.22653233167168,22.90087899159693,0.0
788,334.46,331.13,-74.01608743484769,22.835734253732053,0.0
789,334.88,332.3,-75.47387761041985,22.797066213943406,7.149999999999977
790,335.77,332.955,-75.00627445876981,22.85047342852109,0.0
791,337.54,332.01,-74.61484873535882,23.039900331927257,0.0
792,338.28,332.8377,-73.71386103184723,23.318491376183605,0.0
793,338.2514,335.83,-73.67804961302436,23.41182211360613,0.0
794,337.42,335.62,-78.96470989549415,23.393416154799638,6.269999999999982
795,338.34,336.8517,-80.95036275841011,23.17649060977549,0.0
796,339.1,336.61,-87.445068698893,22.91776969345416,0.0
797,339.61,336.62,-93.8909079431498,22.78679464881168,0.0
798,338.8,335.22,-94.90531969912803,22.82243104079088,0.0
799,339.72,337.55,-96.40558846499901,22.874048417909783,4.5
800,343.0,339.4504,-95.91981425901803,22.955547608167688,0.0
801,344.21,342.27,-98.5770778652668,23.01763456517052,0.0
802,347.86,344.17,-97.28615206707138,23.173161607126744,0.0
803,349.9,346.53,-94.658557576453,23.257442560094503,0.0
804,350.72,348.15,-100.42041326743275,23.356254411747067,11.269600000000025
805,340.38,334.2208,-71.64683704688034,27.291264442874272,0.0
806,342.02,338.4683,-71.07057416267942,27.42088679956108,0.0
807,343.06,338.52,-71.29384521079754,27.34988519857608,0.0
808,337.6996,332.991,-71.21926910299004,27.164964637605184,0.0
809,335.49,327.97,-72.22650745383078,27.12860949231979,15.089999999999975
810,327.13,321.73,-71.45885546166879,27.16278290071218,0.0
811,330.9,325.86,-64.83067554088514,27.250005877704556,0.0
812,331.2,322.1,-61.93787680244156,27.428446238506954,0.0
813,326.797,319.8,-56.906882756472655,27.576520730631817,0.0
814,329.58,321.64,-56.43969767165603,27.690540694902108,11.399999999999977
815,334.96,332.15,-52.79749396745474,27.722857439584896,0.0
816,334.77,331.6209,-52.82451875801421,27.633795873717354,0.0
817,338.29,332.88,-53.0516014606405,27.61481306833775,0.0
818,338.74,335.01,-52.64868454968918,27.49989812553772,0.0
819,337.0126,331.19,-52.07722212868301,27.403383253950718,7.550000000000011
820,339.96,336.01,-49.48487658196822,27.311934751966085,0.0
821,342.17,334.38,-47.24335537491005,27.35768390339015,0.0
822,341.63,338.09,-44.23564077922549,27.29889772876975,0.0
823,343.85,341.86,-44.84235017700531,27.028351582632876,0.0
824,347.35,344.89,-42.84115460279127,26.283586557807702,12.970000000000027
825,354.02,349.06,-44.225873119172476,25.50059705937351,0.0
826,352.4651,349.09,-48.84510196821084,24.820882178979794,0.0
827,351.93,347.14,-52.52609692838618,24.387253307593845,0.0
828,348.02,343.13,-53.46965711181499,24.016718393963846,0.0
829,350.75,347.1,-56.56566610582729,23.75244682591462,10.889999999999986
830,349.33,341.04,-57.34844590043724,23.718496297090457,0.0
831,346.88,342.64,-56.55123199029917,23.753404149476935,0.0
832,348.6847,342.4,-57.67525616680796,23.87523045261477,0.0
833,345.24,340.65,-55.68069509840008,23.987782976014334,0.0
834,345.99,343.13,-58.62252603825639,23.95948861077732,8.680000000000007
835,342.98,335.62,-59.87212616215122,24.046755521944387,0.0
836,340.12,337.99,-64.00347908222585,24.040977369122746,0.0
837,338.2483,326.13,-64.91238030104788,24.191281872306075,0.0
838,333.395,325.09,-63.88832112719422,24.356208578849028,0.0
839,329.69,322.6,-63.56113169729438,24.462535793276093,20.379999999999995
840,332.36,327.24,-63.67680369944181,24.60376613478787,0.0
841,338.25,330.2935,-61.8303639530364,24.83449537837128,0.0
842,347.94,339.59,-55.48992654188999,25.062999697830524,0.0
843,352.19,348.86,-53.92180970288373,25.1997317244368,0.0
844,351.51,347.65,-53.723013857503155,25.227836104387485,24.94999999999999
845,364.38,354.06,-50.99040043224718,25.407082267421,0.0
846,355.18,350.51,-51.8668905528653,25.417651009433108,0.0
847,357.56,355.06,-50.78039401393739,25.385483764032063,0.0
848,356.7182,351.26,-51.343556044581746,25.4538675270736,0.0
849,358.9,354.71,-46.16105358810641,25.541284919803445,13.870000000000005
850,369.62,367.72,-66.41385895917989,22.896314359611047,0.0
851,370.78,367.67,-68.97549180755983,22.66832263845741,0.0
852,371.05,365.95,-69.04177853022864,22.555734460998263,0.0
853,367.86,364.43,-72.50867418696515,22.431621804102505,0.0
854,366.7402,363.26,-80.4274742019216,22.435644389348383,7.7900000000000205
855,380.58,377.7189,-80.49113257029295,25.759263113469892,0.0
856,379.86,376.36,-80.05809763928659,25.868081675908336,0.0
857,380.86,377.85,-80.5758818959357,25.965009801004307,0.0
858,381.13,378.1,-81.66529597497392,25.991273816198785,0.0
859,377.58,373.7,-80.81959636419658,25.901453439060603,7.430000000000007
860,377.34,370.376,-79.31995775799021,25.26200295270136,0.0
861,383.22,376.3181,-74.93329832215046,25.534498226339764,0.0
862,383.7,380.48,-72.85411963989594,25.758540773115964,0.0
863,386.24,381.9655,-72.72054451136194,25.917117709369997,0.0
864,388.47,386.1444,-74.95329555513248,26.037341744578892,18.09400000000005
865,390.56,388.35,-73.86127138956347,26.03970089302809,0.0
866,390.89,389.17,-74.33480760489627,25.632265875132738,0.0
867,392.28,387.5,-78.4609659443613,25.355774280981166,0.0
868,391.69,388.1,-78.6206077587003,25.005009650485206,0.0
869,392.9,389.77,-77.23560216410618,24.747685401086766,5.399999999999977
870,390.92,380.572,-71.81470184934663,26.33709892497387,0.0
871,390.07,386.0,-71.76038308065121,26.508817826824274,0.0
872,386.83,381.31,-73.79979294596569,26.675381990078904,0.0
873,384.0,371.88,-69.73030086454428,26.74887435846954,0.0
874,384.76,372.64,-68.42343160904201,26.84813501814531,19.04000000000002
875,387.68,381.42,-68.74778811113462,26.74085122040506,0.0
876,389.91,381.7299,-68.10016153150269,26.617031398695648,0.0
877,391.4,388.1702,-68.02098778117026,26.38424561046219,0.0
878,395.65,391.74,-67.91361645338293,26.218770631801295,0.0
879,394.21,391.2,-69.43949772237455,26.04037187603607,14.229999999999961
880,396.685,392.03,-65.53536116832211,25.959197681762074,0.0
881,397.83,395.08,-64.73511323625067,25.899156029372715,0.0
882,398.12,393.3,-66.86865408095173,25.93091507149743,0.0
883,396.72,390.75,-64.72813673701461,25.945604603184908,0.0
884,391.569,387.15,-63.47994802514519,25.947899162485772,10.970000000000027
885,406.94,403.38,-66.69239512569061,24.679077222079503,0.0
886,407.24,405.4,-67.19409658880494,24.115735143135645,0.0
887,406.96,405.45,-70.79070515632772,23.681719033877258,0.0
888,408.58,406.93,-72.71212616197917,23.29532316695218,0.0
889,411.67,408.26,-72.07491665032359,22.856970607605835,8.29000000000002
890,418.22,416.8111,-101.72772509991371,22.943922206022204,0.0
891,418.14,416.3,-105.93976424243031,23.022002745352957,0.0
892,419.01,416.9,-108.76006142493475,23.031231046701194,0.0
893,420.72,416.44,-109.28680226714593,23.085956028050173,0.0
894,418.54,416.34,-111.06594066288196,23.023568418420115,4.420000000000016
895,419.84,417.665,-118.3636984114751,22.9017863801044,0.0
896,416.6,411.67,-120.13589384396467,22.95202969246758,0.0
897,417.63,414.94,-120.58539968012161,23.046923840675554,0.0
898,419.21,413.675,-114.30421765165319,23.30246715179399,0.0
899,422.815,419.16,-115.05110135011164,23.569121001863962,11.144999999999982
900,422.74,417.81,-113.36958037083504,23.85612483948445,0.0
901,415.27,410.06,-114.99087543117541,24.21940501612477,0.0
902,412.59,404.0,-108.31800250075122,24.76812410460804,0.0
903,412.35,407.02,-101.69301743109975,25.276198733430856,0.0
904,417.49,413.18,-95.53519183967525,25.62814079379771,18.74000000000001
905,416.39,413.36,-97.15477562946083,25.900892688747753,0.0
906,416.06,411.77,-94.58003769720028,26.129929324982093,0.0
907,411.05,405.33,-91.90165296120941,26.33734389209223,0.0
908,416.625,411.67,-87.88006338114006,26.52557821957075,0.0
909,418.2,414.45,-88.69874288522178,26.66852960915797,12.870000000000005
910,420.32,417.08,-86.93364191373054,26.71588280725695,0.0
911,420.71,417.62,-88.66119671803085,26.606149136157068,0.0
912,419.61,417.76,-88.71564815193814,26.33135477484818,0.0
913,420.72,418.9851,-89.41988014448565,25.922755717842588,0.0
914,421.25,419.79,-88.14339216048596,25.444676302760044,4.170000000000016
915,422.78,421.19,-90.4623273206717,24.932573102989807,0.0
916,423.21,420.32,-93.11657290927451,24.932816469504147,0.0
917,423.26,421.41,-93.67213279686949,24.774545381858914,0.0
918,424.63,421.55,-98.15210099408431,24.69736466599003,0.0
919,424.43,422.82,-98.51470722072737,24.455490466389147,4.310000000000002
920,425.37,423.1,-101.7380483704197,24.24554786958459,0.0
921,425.46,423.54,-103.8346068421322,23.984744179505466,0.0
922,424.87,419.92,-104.7847891088508,23.872841621617223,0.0
923,423.02,419.32,-109.02874412613703,23.656562387640218,0.0
924,417.8281,414.7,-114.6003878252281,23.490103997296373,10.759999999999991
925,421.06,415.93,-113.09835379304081,23.50205778632578,0.0
926,424.0,420.08,-118.64164177474791,23.601637960285434,0.0
927,424.05,422.51,-120.7475454168084,23.587208211341515,0.0
928,425.55,424.62,-121.88167398488376,23.415355499025157,0.0
929,427.0943,425.55,-127.66207658824344,23.20424229293664,11.164299999999969
930,427.65,425.89,-134.96918099610198,23.026090368413875,0.0
931,428.56,427.13,-139.34341067899862,22.87064805788084,0.0
932,428.78,427.18,-146.92452567710748,22.74882020632194,0.0
933,430.6,428.8,-146.63653563170075,22.713945659414275,0.0
934,434.1,430.5218,-140.38027494699415,22.870002794885462,8.210000000000036
935,437.35,434.97,-125.54522404676771,24.352624620452875,0.0
936,437.84,435.31,-130.03402882739906,24.527947294831513,0.0
937,437.92,434.91,-128.57496949133275,24.66402496286165,0.0
938,435.53,432.72,-128.6039013399603,24.813817987097888,0.0
939,436.06,430.92,-124.94925787876993,25.023662923092044,7.0
940,431.4089,421.97,-118.49888793985593,25.53001550894291,0.0
941,432.42,424.83,-111.10448283541744,26.048717976250636,0.0
942,434.7,431.0111,-110.34656527915733,26.418976242765698,0.0
943,435.72,433.69,-109.59365613501778,26.44700497477797,0.0
944,440.3,436.79,-109.34988004678522,26.390507542193514,18.329999999999984
945,441.03,439.26,-109.3387403178436,26.245893785471903,0.0
946,439.94,435.99,-114.82161055974726,26.031052515048632,0.0
947,440.3,437.31,-119.54802641793624,25.809023089173557,0.0
948,441.8,439.81,-119.42821843182577,25.6654982922089,0.0
949,440.06,437.77,-118.68565796518509,25.620481707679666,5.810000000000002
950,440.93,437.21,-117.17323277485684,25.677764511064666,0.0
951,441.28,436.1,-110.67824098853009,25.85878410071017,0.0
952,441.1243,438.73,-107.18853013227837,26.00946461631867,0.0
953,441.85,439.88,-108.07900810689483,26.10678887112991,0.0
954,442.94,441.8,-110.14341067566474,26.10955273553841,6.839999999999975
955,442.795,441.31,-111.87831664806808,25.93863040033192,0.0
956,443.44,441.88,-116.54028960782794,25.633293639590647,0.0
957,443.882,442.62,-120.19687597573025,25.282476817260125,0.0
958,445.2572,442.66,-119.55283171177305,24.93998810183283,0.0
959,445.94,445.07,-127.44658143917901,24.463649532303382,4.6299999999999955
960,447.11,442.87,-129.51394623359946,24.297149086596068,0.0
961,444.96,440.85,-123.80108212730397,24.314950920443053,0.0
962,444.625,438.92,-120.45862688216606,24.508658682054623,0.0
963,441.14,436.12,-119.68163800368303,24.76026701110587,0.0
964,443.71,439.71,-116.97671770344837,24.858067234327528,10.990000000000009
965,448.23,443.4355,-117.75265501884208,24.705974550453984,0.0
966,448.54,447.42,-128.87041911984034,24.348421703942687,0.0
967,449.457,447.77,-137.5929768516661,24.05923045602936,0.0
968,448.86,446.16,-140.38034483352223,23.92746402575772,0.0
969,450.65,447.06,-135.8654115015379,23.886377991794106,7.214499999999987
970,453.07,450.71,-139.4425111000635,23.911368213168842,0.0
971,452.49,450.92,-140.51569853509807,23.84788458017633,0.0
972,453.11,451.545,-147.37773265026695,23.764569483751377,0.0
973,454.05,451.91,-146.34952602341156,23.745753542998656,0.0
974,453.63,451.55,-144.78337383725818,23.755683659611133,3.340000000000032
975,436.56,428.86,-117.02463558486156,26.68536973341232,0.0
976,437.91,433.07,-113.50047601590846,26.919848348564877,0.0
977,440.03,433.747,-110.23342601084431,27.040722259819095,0.0
978,444.89,439.6,-107.33419117548027,26.96146726837994,0.0
979,444.67,441.21,-109.10642166354934,26.75360063245662,16.029999999999973
980,444.05,441.9,-111.41979695001491,26.486365878214848,0.0
981,440.04,432.94,-106.17411212356976,26.327343349252523,0.0
982,437.04,433.85,-108.02982254480763,26.281640250659674,0.0
983,436.77,428.78,-101.94885649950434,26.44648609894072,0.0
984,436.0329,427.24,-96.60235912397481,26.70704982512541,16.810000000000002
985,433.96,426.36,-93.61122450241838,26.927249655797727,0.0
986,435.49,429.39,-88.70791529343215,27.130278795736796,0.0
987,435.1199,427.54,-82.47090224104922,27.40033197596279,0.0
988,441.68,438.2,-78.60032234060188,27.594742511696253,0.0
989,439.89,437.19,-79.66076670363623,27.68177501919726,15.319999999999993
990,440.26,434.62,-80.26917201239918,27.784301021998104,0.0
991,436.1,432.78,-80.04039568796365,27.82574280369532,0.0
992,436.05,431.54,-78.16699707707022,27.81331373318982,0.0
993,442.66,438.58,-71.56522617804573,27.687042603976277,0.0
994,446.26,444.09,-71.28511505397526,27.29962464411635,14.71999999999997
995,447.55,443.27,-70.13677811550147,26.921669484876993,0.0
996,450.7,448.27,-71.90177162644412,26.49225094491056,0.0
997,452.732,451.01,-71.09468286858178,26.027796590336447,0.0
998,453.829,451.31,-73.6733743642429,25.612822946425407,0.0
999,454.67,451.05,-74.76979691332541,25.287640019439046,11.400000000000034
1000,455.9,452.39,-77.08771224389082,24.896726288785175,0.0
1001,458.49,455.56,-82.27250180545143,24.575561808127524,0.0
1002,457.16,453.86,-82.38217487404066,24.273884044980974,0.0
1003,458.4,455.45,-82.30709323407683,24.018091061030418,0.0
1004,459.56,455.56,-84.73551613317493,23.91126208366649,7.170000000000016
1005,460.7021,458.2,-88.26041910470742,23.880186564571478,0.0
1006,462.23,460.08,-89.24543564869566,23.706122151430165,0.0
1007,465.15,460.83,-93.21270064307578,23.688670207278104,0.0
1008,467.0,464.99,-95.05942044965778,23.495846843654114,0.0
1009,470.65,466.92,-99.02187490997851,23.26591420504716,12.449999999999989
1010,470.23,468.2031,-105.7102752669777,22.98215191898773,0.0
1011,469.57,465.88,-110.13871635011232,22.804500539744538,0.0
1012,467.38,462.04,-113.9630854766241,22.74117096656404,0.0
1013,465.29,463.75,-121.14680806820544,22.67816410411769,0.0
1014,467.86,464.11,-122.53567226441331,22.749368711994812,8.189999999999998
1015,468.81,466.23,-125.08792974188711,22.762152156457184,0.0
1016,470.485,467.07,-128.1443853200943,22.84720926037589,0.0
1017,469.19,467.48,-131.10672245467234,22.8545127096169,0.0
1018,470.01,466.34,-132.9708847215183,22.92558003783935,0.0
1019,470.94,468.5,-142.98525285091657,23.034895010359296,4.7099999999999795
1020,470.56,466.27,-84.09191447866694,27.638778449179625,0.0
1021,465.74,460.25,-79.53010334335052,27.623761194913776,0.0
1022,470.86,460.74,-76.0897102508224,27.683568366487336,0.0
1023,472.87,464.8,-71.77239275038878,27.654510691211325,0.0
1024,464.74,458.06,-69.87793547365118,27.72377687625895,14.810000000000002
1025,465.74,456.5973,-76.64743467480456,24.397255758249205,0.0
1026,469.85,462.05,-78.6722308083324,24.29313913734738,0.0
1027,473.2,468.94,-82.3263294939266,24.110494226207418,0.0
1028,472.88,463.44,-83.72924288962416,24.19084832247818,0.0
1029,465.09,459.9,-82.80446275558403,24.305654031614772,16.60269999999997
1030,450.28,439.81,-46.531175689155525,28.231219473043023,0.0
1031,453.63,446.9384,-44.66053604072782,28.291556138996846,0.0
1032,458.12,453.05,-44.53086254479176,28.312503947107317,0.0
1033,452.97,445.71,-42.617722695269016,28.334020398309395,0.0
1034,452.78,443.83,-40.657867456204805,28.355096291353362,18.310000000000002
1035,450.99,445.85,-39.64589383717636,28.364300262677173,0.0
1036,451.92,445.22,-37.1875175622828,28.32256322198497,0.0
1037,457.88,455.005,-36.573677751204855,28.173062734606233,0.0
1038,457.71,447.2,-35.62991926695269,27.883947540692482,0.0
1039,451.605,438.94,-35.84882287664503,27.702741457895897,18.939999999999998
1040,438.2,430.7,-38.26874660064431,25.941675535945595,0.0
1041,437.17,427.21,-37.503000816222006,25.569583742396862,0.0
1042,439.72,431.57,-36.563887559216276,24.380260450017122,0.0
1043,441.11,433.8,-46.52053389087212,23.657022070942983,0.0
1044,433.37,427.88,-49.86668978822101,23.17652231817952,13.900000000000034
1045,432.3018,419.36,-51.17509765130031,22.94867610055604,0.0
1046,427.21,415.12,-49.89518610438475,22.903189939382337,0.0
1047,429.51,422.83,-47.528493799175976,22.919452894186943,0.0
1048,426.43,420.44,-46.6683609145296,22.982926276592355,0.0
1049,428.77,419.53,-44.880283369926865,23.113495942624322,17.18180000000001
1050,424.55,415.79,-47.07572496270468,23.258761241196307,0.0
1051,426.84,418.42,-47.94194724431616,23.453096961501153,0.0
1052,435.68,424.8,-45.62736697433825,23.70263006667829,0.0
1053,441.07,433.19,-43.45994322466959,23.98530067011857,0.0
1054,444.86,437.22,-44.64042836143633,24.16620169467469,29.069999999999993
