,MI,BBANDS Upper,BBands Lower,weekly_range
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,8.21950000000001
5,23.71742821996674,211.5195718188865,192.63042818111347,0.0
6,23.814163535565914,211.8320146589815,191.49598534101847,0.0
7,24.172643943214123,212.5924217987556,189.32257820124443,0.0
8,24.587343897367223,212.4362049153788,188.16179508462122,0.0
9,24.77576076811431,212.06456695831665,186.51443304168336,9.340000000000003
10,25.6643161115963,200.7544153370102,182.77858466298983,0.0
11,25.800672552241895,199.10323978923836,183.33976021076168,0.0
12,26.03900144469538,196.9961552624957,184.43484473750428,0.0
13,26.252950387506143,195.35866412819118,185.34033587180883,0.0
14,26.514913635480077,194.85559590672293,185.2424040932771,7.480000000000018
15,26.704354681969058,194.86997905869913,184.56802094130086,0.0
16,26.824753163345317,194.7537613208224,184.0082386791776,0.0
17,26.91504060244168,194.2329402978524,183.69405970214763,0.0
18,26.925791451875753,194.57218069222338,182.77081930777658,0.0
19,26.76719612588523,194.17218385937986,182.64681614062016,7.25
20,23.50205440636603,198.0428400982364,183.10915990176358,0.0
21,23.57761385437358,198.91661370044397,182.69138629955603,0.0
22,23.629509393031647,200.14501338716786,182.3549866128322,0.0
23,23.568606033870623,201.353552452626,182.00044754737405,0.0
24,23.5401555060685,202.5436099199052,181.69339008009476,8.019999999999982
25,23.458882813488216,203.64340372678913,181.85859627321088,0.0
26,23.393782615764856,203.98235913335972,182.82064086664028,0.0
27,23.33036982740884,204.29402501346368,183.91497498653632,0.0
28,23.329692765949464,204.38846357775105,185.24353642224895,0.0
29,23.426980629212522,204.2627597322331,187.34224026776693,5.430000000000007
30,23.37013017689008,204.39485684446967,188.7981431555303,0.0
31,23.28154407329501,204.70684044192097,189.72515955807904,0.0
32,23.211450688186794,205.42290345563205,190.06109654436798,0.0
33,23.1934845898088,206.1844283405173,190.5735716594827,0.0
34,23.112102356044115,206.6631583604472,191.3468416395528,4.179999999999978
35,23.40227859884826,208.14490826206514,198.56809173793488,0.0
36,23.473824131108007,208.15405513643157,198.9099448635684,0.0
37,23.5118691141168,208.04140636133292,199.83259363866705,0.0
38,23.63902679418705,207.67111110935292,200.65088889064708,0.0
39,23.785608911228202,207.1629809436732,201.65301905632677,3.9799999999999898
40,23.832103474109545,210.94735211053126,202.91064788946875,0.0
41,23.86233248349392,211.15393341786313,203.08106658213688,0.0
42,23.93505175979741,211.40936308932484,203.15363691067515,0.0
43,24.165293035178816,211.42208784567063,203.32691215432934,0.0
44,24.40845988096116,211.41544820995128,203.2725517900487,4.780000000000001
45,24.643338621250333,211.48192789890226,203.3800721010977,0.0
46,24.689061846591283,211.33109538272066,203.72990461727937,0.0
47,24.74169263934803,211.40146382729435,203.5095361727057,0.0
48,24.824315049910556,211.2773209799547,203.7396790200453,0.0
49,24.769123401605757,211.16755488387378,203.97144511612623,4.300000000000011
50,24.725487350623183,210.95150455542245,204.37749544457756,0.0
51,24.662597186925513,210.99472713952525,204.58127286047477,0.0
52,24.597365312312895,210.96584513335193,204.4561548666481,0.0
53,24.545926312606525,210.92914732394928,204.3458526760507,0.0
54,24.57807704464214,211.02207107645972,203.94492892354026,4.159999999999997
55,24.641133460908115,210.81075483943536,203.9122451605647,0.0
56,24.69815557615941,210.5153927374397,203.69860726256036,0.0
57,24.856450140421646,210.09010377560034,203.6078962243997,0.0
58,25.02267485597958,209.90592337136806,203.3260766286319,0.0
59,25.17188433404322,209.57412392714278,203.31087607285727,4.560000000000002
60,25.141891695728674,209.280751869472,203.26124813052803,0.0
61,25.18951998153588,209.0456758762228,203.3833241237772,0.0
62,25.24577862620801,209.01180087387607,203.40519912612396,0.0
63,25.19754932699059,209.39887843431237,203.21012156568767,0.0
64,25.101760370354015,210.05322240701094,202.94677759298906,5.264999999999986
65,24.84201523775906,212.47576358923143,202.84423641076856,0.0
66,24.659362562678794,213.01141098518818,202.88958901481183,0.0
67,24.478185366192534,213.58252098892558,202.7114790110744,0.0
68,24.33170525154957,214.06681527347155,202.7811847265284,0.0
69,24.251290587239982,214.2120485438433,202.98395145615672,3.0900000000000034
70,24.249746767008265,214.09468760971075,203.47131239028923,0.0
71,24.356806916966764,214.0889807425495,203.60501925745046,0.0
72,24.450178376518693,213.9155455409994,204.07445445900055,0.0
73,24.629617161135776,213.71251299866682,204.62148700133318,0.0
74,24.68951537175768,213.39973301403538,205.1632669859646,4.780000000000001
75,24.681990822797264,213.17977205937333,205.62522794062667,0.0
76,24.56858909384207,212.81688528314464,206.31311471685535,0.0
77,24.427096632199813,212.80807162533515,206.33792837466487,0.0
78,24.27096872995712,212.9355614510421,206.37143854895785,0.0
79,24.73732285984395,213.73668494187024,204.94931505812974,8.150000000000006
80,25.141512638156925,214.99108583434065,202.6269141656594,0.0
81,25.47891382483427,215.09615249487223,201.83584750512773,0.0
82,25.674399622819315,214.90195964508797,201.671040354912,0.0
83,25.841478887236647,214.7445903509237,201.68940964907634,0.0
84,25.96953047527235,214.69110187392548,201.69389812607457,11.840000000000003
85,26.220259051614285,214.39652966028478,201.61847033971526,0.0
86,26.110324314341366,215.4514014121955,201.22159858780455,0.0
87,26.031681227764484,216.3771376785286,200.97986232147136,0.0
88,25.968869218177947,217.46132724550893,200.72867275449113,0.0
89,25.956896226642517,218.3501506992507,200.58884930074927,4.0625
90,25.86337723603144,219.24576894902867,200.68123105097135,0.0
91,25.613527034614105,220.00449155721293,200.7495084427871,0.0
92,25.342944654684267,220.8466572541986,200.77934274580144,0.0
93,25.106523355403205,221.44465936606633,201.00034063393366,0.0
94,24.758190719331225,222.1096831830011,200.97331681699887,1.740000000000009
95,24.500075286139644,222.23410347881344,202.1998965211866,0.0
96,24.303934857630857,221.30360725641788,204.8523927435822,0.0
97,24.25366786706765,220.65785552992426,206.82714447007575,0.0
98,24.22331445560813,220.43624398069926,208.05775601930077,0.0
99,24.209830397313315,220.5259232741159,208.73007672588406,1.9199999999999875
100,23.635913618281272,220.50196140623476,209.46803859376521,0.0
101,23.324582632778736,219.90278917602876,210.78021082397123,0.0
102,23.10698058678649,219.40578306164568,211.92321693835433,0.0
103,23.097268642492562,218.40151376281324,213.61648623718668,0.0
104,23.016512062211383,218.29681014143276,214.26518985856725,3.9799999999999898
105,22.96873304444372,218.18798852897177,214.83401147102828,0.0
106,22.951191492225696,218.3564502460939,214.98754975390614,0.0
107,22.88378268904327,218.32851032996723,215.2854896700327,0.0
108,22.813797348465524,218.633070710096,215.23792928990397,0.0
109,22.70002290015437,218.80103195134294,215.32696804865705,1.710000000000008
110,22.619284609544867,219.12563394646523,215.2703660535348,0.0
111,22.58123275677911,219.1808026351863,215.39319736481366,0.0
112,22.68343924850795,219.30304980537767,215.3959501946223,0.0
113,22.771686738683567,219.4780639280664,215.48893607193358,0.0
114,22.835080223971413,219.59661118841768,215.5013888115824,2.4799999999999898
115,22.943628797140953,219.68611779308074,215.59888220691928,0.0
116,23.073640263201934,219.82698371026237,215.67601628973762,0.0
117,23.296385736948537,219.81169856099766,215.82830143900233,0.0
118,23.445431749340443,219.79831284020412,215.92768715979582,0.0
119,23.840287232227933,219.79558110448082,215.94341889551922,3.3499999999999943
120,24.152793535739825,219.82404939034208,216.05595060965786,0.0
121,24.363524947456696,219.56411677724705,216.56188322275298,0.0
122,24.478923700019728,219.3932662445405,216.85373375545944,0.0
123,24.613817664017045,219.22821302444964,217.11278697555042,0.0
124,24.683804571873317,219.24244843368209,217.1205515663179,2.8400000000000034
125,26.570199834629683,221.1586232882323,212.29437671176768,0.0
126,26.725769549151117,221.0549046179064,211.88909538209356,0.0
127,26.95097644617622,220.75707973929516,211.87592026070482,0.0
128,26.959786726785087,220.6810371766138,211.88196282338617,0.0
129,26.952354164279054,220.55051699715378,211.84548300284624,4.5
130,26.905514357335168,220.45142440753582,211.64057559246416,0.0
131,26.915765961829226,220.18146955878953,211.6335304412104,0.0
132,27.00985142420878,220.0186107541173,211.66238924588274,0.0
133,27.08662319427445,219.84029435270165,211.56470564729838,0.0
134,27.14264235531703,219.72319556153977,211.57480443846018,3.5
135,26.845638107420434,219.39109123741707,211.6489087625829,0.0
136,26.674316311912747,218.79893439038628,211.8000656096137,0.0
137,26.467323841603772,218.1719295461505,212.08907045384947,0.0
138,26.280941028406684,217.6124398729793,212.3755601270207,0.0
139,26.138268695379065,217.5771141238148,212.58288587618523,2.3100000000000023
140,25.96328502981441,217.5405916512176,212.59540834878237,0.0
141,25.995540786902612,217.52181779310118,212.63318220689885,0.0
142,26.026011685332435,217.46832146239296,212.7426785376071,0.0
143,26.171249349243276,217.53103918835194,212.4529608116481,0.0
144,25.95572522585118,217.55437025733184,212.40462974266816,5.489999999999981
145,25.458490115569823,217.67077308768214,212.18522691231792,0.0
146,24.996754265005887,217.65460056481524,212.2303994351848,0.0
147,24.606914285155934,217.56009087803452,212.17090912196542,0.0
148,24.247132304346277,217.19507073619528,212.20592926380473,0.0
149,24.055434389100952,217.03712513986366,212.16287486013633,2.469999999999999
150,23.86480939646706,217.06674580344014,212.19825419655984,0.0
151,23.74646589299767,216.9635250004152,212.1614749995848,0.0
152,23.623449442981904,216.6333935467467,212.20160645325333,0.0
153,23.652358580762503,216.62219943725796,212.06180056274206,0.0
154,23.844206958080086,216.37368608496266,211.93431391503734,3.609999999999985
155,23.96214810095468,216.18389825585786,211.8011017441421,0.0
156,24.230834731303876,216.34546168800645,211.2725383119936,0.0
157,24.409258590476878,216.49039951018588,210.53860048981412,0.0
158,24.451629812798547,216.62552798844942,209.7034720115506,0.0
159,24.47459622588806,216.74866783067,208.93133216933,4.810000000000002
160,24.587448614115786,216.27865603625978,209.10034396374024,0.0
161,24.6960731362127,216.3548272910501,209.0921727089499,0.0
162,25.11478285719734,216.83631408268997,208.88368591731,0.0
163,25.511484077626328,217.42764375937247,208.68335624062752,0.0
164,25.677291761860058,217.84470394286961,208.59629605713036,7.009999999999991
165,25.839652846779465,218.2722999559153,208.58970004408468,0.0
166,25.75599753932991,218.96534771737635,208.35365228262373,0.0
167,25.63118789194175,219.46639502228425,208.21160497771575,0.0
168,25.413659171666623,220.17547109627,208.01352890372996,0.0
169,25.193748934460864,220.71161710851268,207.92938289148728,3.5500000000000114
170,24.330288021580202,226.42308403250772,215.51791596749226,0.0
171,24.264434913156748,227.36700218171103,215.69099781828896,0.0
172,24.313935552536005,227.84511568903966,215.97288431096038,0.0
173,24.132360172949188,228.35754506422077,216.35445493577922,0.0
174,23.919797902648973,228.5546513763309,216.762348623669,3.670000000000016
175,24.94381207229601,227.9158299325998,223.83217006740026,0.0
176,24.995570172190842,227.9101711358079,223.83282886419215,0.0
177,25.09256220408361,228.0202153636015,223.8077846363986,0.0
178,25.235840275801152,227.79741374452968,223.90758625547036,0.0
179,25.00693755552735,227.92842827433378,223.89357172566622,2.494999999999976
180,24.4351076948491,229.5979010705057,224.1400989294943,0.0
181,24.61417653285998,229.31027689169338,224.82772310830666,0.0
182,24.889503142245943,229.26726707734304,225.10873292265688,0.0
183,25.148423925176427,229.32160982807633,225.17339017192367,0.0
184,25.150672208454324,229.62643543577076,225.16256456422929,3.230000000000018
185,25.11321351082253,229.81279478139956,225.1482052186004,0.0
186,24.934685312916397,229.97179003403437,225.23720996596563,0.0
187,24.71599230716141,230.15390966161715,225.33309033838282,0.0
188,24.62497938246109,230.6225264324418,225.21447356755831,0.0
189,24.585715722609393,231.22697277879462,225.1080272212053,3.460000000000008
190,24.784725860285718,239.38623466550254,224.94276533449747,0.0
191,24.700699786448695,239.73339555255484,225.48760444744516,0.0
192,24.683078949214945,240.60835421236376,225.83764578763626,0.0
193,24.720753176119672,240.97373560595884,226.53726439404124,0.0
194,24.77506364335386,241.21239045388603,227.363609546114,4.305000000000007
195,24.854206071527095,241.37888858832858,228.03411141167143,0.0
196,24.810672081287134,241.2677439477693,228.95225605223078,0.0
197,24.784904531301628,240.94395632034144,230.03804367965853,0.0
198,24.760056203294855,240.4863008822087,231.25769911779133,0.0
199,24.77323680707606,240.1770803704178,232.27591962958218,2.3799999999999955
200,24.72730665592424,239.86323876471727,233.21976123528282,0.0
201,24.73983814735379,239.5563604506945,233.93963954930547,0.0
202,24.91802630258981,239.59152774307032,234.4294722569297,0.0
203,25.038397135662617,239.65079054679063,234.72620945320944,0.0
204,25.049939040141027,239.4786617401754,235.1293382598246,3.25
205,26.255784736589113,239.29648891402974,232.88251108597024,0.0
206,26.244240193381724,239.20162451054057,232.82537548945936,0.0
207,26.25200928898344,239.14757780332536,232.70142219667463,0.0
208,26.232307398596063,239.05227789162876,232.65472210837123,0.0
209,26.233764549702556,238.81878554867728,232.6392144513227,3.4799999999999898
210,26.25676445491621,237.04511144043477,232.82088855956522,0.0
211,26.29795094058839,237.74786196005707,232.61113803994297,0.0
212,25.93412882237395,238.27899986821552,232.3880001317845,0.0
213,25.615523412336156,238.77507848028995,232.19792151971012,0.0
214,25.314025356215957,239.04891717208804,232.103082827912,4.967199999999991
215,24.99394207834171,239.46370694134492,231.9822930586551,0.0
216,24.618065663925545,239.86871097934178,231.92128902065818,0.0
217,24.24505337971542,240.17612193248104,231.913878067519,0.0
218,24.030355944995975,240.50009853466943,231.98790146533057,0.0
219,23.8951550055682,240.96274884248464,231.9512511575153,2.0200000000000102
220,23.818378271024578,241.36183499787654,231.99816500212347,0.0
221,23.710560492294004,241.6775270775914,232.09247292240858,0.0
222,23.63393179034307,242.01420438115142,232.23679561884862,0.0
223,23.504227700796704,242.15229716173062,232.63370283826933,0.0
224,23.369662277435776,241.92610443196958,233.50689556803053,2.0600000000000023
225,23.292768237633084,242.08907442547238,233.9169255745276,0.0
226,23.2478981143467,242.00160477645068,234.62539522354928,0.0
227,23.45457304060294,241.57116800443734,235.29383199556273,0.0
228,23.775181620788054,241.401965892788,235.60603410721197,0.0
229,24.009108478777353,240.93395327842686,236.44604672157314,5.239999999999981
230,24.102365021519873,240.96059691276602,236.65440308723393,0.0
231,24.113401255987014,241.10132733370924,236.66367266629075,0.0
232,24.043420347461126,241.3277453371721,236.65825466282794,0.0
233,23.933742204158992,241.7825886736611,236.51941132633885,0.0
234,23.800254907729542,242.14740674800657,236.5175932519934,3.2600000000000193
235,23.609131776987834,244.59151481207172,236.0804851879282,0.0
236,23.670008376553184,244.9428864372505,236.08411356274942,0.0
237,23.802166480794575,245.33684259465824,236.11215740534172,0.0
238,23.932826090949856,245.70795858048018,236.13204141951985,0.0
239,24.322589392427883,245.97532225944548,236.26767774055457,3.0600000000000023
240,24.591733273176757,246.18271991282745,236.49828008717247,0.0
241,24.81446098317697,246.57272572116864,236.5332742788314,0.0
242,25.019526042983955,246.86772992494105,236.654270075059,0.0
243,25.258205800065753,246.49813993170105,237.81886006829896,0.0
244,25.366458037800165,245.9741799469816,238.9298200530184,3.2363
245,25.48839180268961,245.83476533581012,239.70423466418993,0.0
246,25.584997252754018,245.6004669849401,240.28753301505992,0.0
247,25.643141514438934,245.37046674888927,240.80753325111078,0.0
248,25.378864573165902,245.16824490215862,241.23275509784133,0.0
249,25.037293119948895,245.11736656195131,241.4206334380487,2.319999999999993
250,24.768567592847088,245.04464188448293,241.6513581155171,0.0
251,24.753348173454345,245.07635105260024,241.60264894739973,0.0
252,24.841420153798804,244.9311551826005,241.95284481739952,0.0
253,25.23776529268467,245.10076150773637,241.58223849226363,0.0
254,25.478063063162427,245.06463657194607,241.38136342805396,4.424999999999983
255,26.06451460183741,244.97780953456552,240.66419046543447,0.0
256,26.140508884685453,244.9212216002394,240.60377839976059,0.0
257,26.1635447958333,244.81203025374268,240.65896974625733,0.0
258,26.103430450145588,244.84984632729785,240.63915367270218,0.0
259,26.07718286117438,245.2518929496074,240.4161070503926,5.1200000000000045
260,25.688845658922652,245.6767510904918,240.28024890950826,0.0
261,25.41867289759974,245.89006582089942,240.16693417910054,0.0
262,25.223356621958057,246.59285835269836,239.86214164730168,0.0
263,25.006161267586023,247.2145822659699,239.6554177340301,0.0
264,24.75764075192098,247.70362461870343,239.57037538129663,2.75
265,24.534357611385385,248.11951557636866,239.52348442363137,0.0
266,24.31624746604248,248.60621661440257,239.44978338559747,0.0
267,24.10652654461209,248.96683937662834,239.6991606233717,0.0
268,24.177349165202976,249.30477544459666,239.73222455540332,0.0
269,24.252609383762614,249.45198358050922,240.1410164194908,2.319999999999993
270,24.31325889977017,249.5553366661564,240.53466333384358,0.0
271,24.29928690579169,249.71250980577844,240.88849019422156,0.0
272,24.212611156183407,249.87587153437565,241.19212846562428,0.0
273,24.077344827116093,249.54474589110418,242.16425410889582,0.0
274,23.68097071973667,249.41794923689753,242.8210507631024,1.4199999999999875
275,23.37990205888346,249.2662093754088,243.52279062459112,0.0
276,23.394444074639637,248.74852224081997,244.54747775918003,0.0
277,23.45935591763155,248.51672971373856,245.10327028626145,0.0
278,23.72059502396165,248.69121386914074,244.86278613085923,0.0
279,23.85066755339676,248.89972573516607,244.5102742648339,5.210000000000008
280,23.99203357414225,248.88180121151117,244.6291987884888,0.0
281,24.016402726991096,248.86526465597984,244.73073534402016,0.0
282,24.086679799389003,248.86190776532615,244.72909223467386,0.0
283,24.491674200427358,249.23544254663378,243.95455745336616,0.0
284,24.797176678807077,249.54075376944755,243.23224623055242,5.3700000000000045
285,25.084266354171927,249.6986467592134,242.68235324078657,0.0
286,25.373847336542774,249.5651377110081,242.6178622889919,0.0
287,25.540190872063945,249.42594010419816,242.47005989580174,0.0
288,25.684939374297166,249.31803969334507,242.25696030665492,0.0
289,25.81904873566533,249.1996637680888,242.14033623191116,3.789999999999992
290,25.93655891037559,249.08243934615464,242.03756065384542,0.0
291,26.17007365549643,248.87122836587378,242.00177163412616,0.0
292,26.413593542353393,248.68162796415297,242.04837203584705,0.0
293,26.400033994342117,248.76968559210513,242.01331440789488,0.0
294,26.320568779164557,248.8502332815142,241.97576671848583,5.400000000000006
295,24.794814399473605,251.42458866239602,242.28041133760402,0.0
296,24.45145713502608,251.5803578175267,242.83164218247327,0.0
297,24.30711953610935,251.90561853137126,242.9683814686287,0.0
298,24.186495044525735,252.01248455295246,243.34451544704763,0.0
299,23.760999574131578,251.98334240400345,243.91865759599648,1.2700000000000102
300,23.503874971726045,251.88967812249962,244.44932187750044,0.0
301,23.335336164008712,251.7225342538421,245.06746574615786,0.0
302,23.27126982391197,251.6077614194117,245.70223858058836,0.0
303,23.266864187801943,251.6383207562178,246.10567924378216,0.0
304,23.303990760883316,251.93541516657314,246.18258483342692,3.2399999999999807
305,23.36248822830195,252.44344700368842,246.12255299631155,0.0
306,23.387128972224577,252.78661618537808,246.4593838146219,0.0
307,23.30473205196467,253.2023025933835,246.6696974066165,0.0
308,23.30938637158987,253.89608435435207,246.75491564564794,0.0
309,23.26704044153552,254.2647397977237,247.1652602022763,3.4081999999999937
310,23.338328119155047,254.70573273870804,247.19826726129196,0.0
311,23.28362227257879,255.24643797037186,247.11456202962813,0.0
312,23.24963881355762,255.801676079649,247.044323920351,0.0
313,23.248025967163105,256.20676566851296,247.09423433148712,0.0
314,23.264369285128446,256.56750819205035,247.30949180794968,1.6200000000000045
315,23.249427600502294,256.9530036450872,247.48099635491278,0.0
316,23.25810083812501,257.31653641077673,247.6674635892232,0.0
317,23.272902741551643,257.6624770156913,247.8875229843087,0.0
318,23.479916031372806,257.88642435695107,248.30357564304887,0.0
319,23.782518302214683,258.26596290352154,248.69103709647854,2.789999999999992
320,24.1353719073489,258.2510526923765,249.42394730762354,0.0
321,24.42463340326353,258.1720436894134,250.25095631058667,0.0
322,24.80206968523987,257.93700157468663,251.00999842531334,0.0
323,25.051699723849136,257.63537776767845,251.8386222323216,0.0
324,25.45353405027325,257.74988472281603,252.372115277184,3.8899999999999864
325,25.634013821623892,257.7406282995002,252.82437170049985,0.0
326,25.690199976904886,257.80944778034086,253.1845522196591,0.0
327,25.647110963253898,257.9126986578759,253.51430134212407,0.0
328,25.699358397828675,258.15211003684675,253.56788996315322,0.0
329,25.701793481747682,258.5182585974421,253.60974140255783,2.3100000000000023
330,25.643373382181643,258.85141410349394,253.76658589650614,0.0
331,25.66931992834722,259.13145801492317,253.89154198507683,0.0
332,25.688744458879533,259.4802865263862,253.95171347361386,0.0
333,25.73274466743828,259.5472821795794,254.23771782042056,0.0
334,25.746474952812946,259.58949979278106,254.50950020721888,2.990000000000009
335,25.76047474380994,259.66071917431685,254.74228082568314,0.0
336,25.77217043694945,259.64293724415313,254.986062755847,0.0
337,25.872865091647352,259.595920837349,255.10507916265098,0.0
338,26.024587401632466,259.6792895988946,255.3047104011054,0.0
339,26.124099236341777,259.71492998297475,255.34407001702522,3.410000000000025
340,26.35104633071945,267.4902446695058,255.42275533049423,0.0
341,26.25331584472854,268.168897999336,255.589102000664,0.0
342,26.104196762431442,268.6606738645181,255.999326135482,0.0
343,26.023685890742858,268.6402317084289,256.94176829157107,0.0
344,25.869206170867134,268.91327710165626,257.4577228983437,2.170000000000016
345,24.99931164526279,272.89418078802646,263.34981921197357,0.0
346,24.535520565286475,273.972647203609,263.1743527963911,0.0
347,24.16460534568561,274.78694336857274,263.14105663142726,0.0
348,23.928388820371158,275.97048943765355,262.8915105623464,0.0
349,23.92883244424427,277.41307971529847,262.5659202847016,5.189999999999998
350,26.165773683132247,288.63053636147794,266.12946363852205,0.0
351,26.39592377681344,288.3708484532126,267.8791515467875,0.0
352,26.662899387391022,288.148378433012,269.414621566988,0.0
