,SPY_open,SPY_high,SPY_low,SPY_close,VBM,ATR,weekly_range
527,272.8,273.34,271.92,272.74,-73.82894013079199,3.2014285714285626,0.0
528,270.93,271.55,268.29,270.14,-71.17969416130016,3.236428571428559,0.0
529,268.72,270.58,267.83,270.47,-73.36669367195623,3.145714285714271,5.610000000000014
530,280.69,281.31,279.43,279.52,-92.22147685914386,2.367292857142855,0.0
531,279.13,280.3,278.9,279.32,-93.68631950744332,2.355864285714286,0.0
532,278.53,279.59,277.48,279.2,-96.51166253735204,2.40515,0.0
533,278.97,279.45,278.32,278.68,-103.0547038816707,2.1680071428571432,0.0
534,280.44,280.88,278.82,280.42,-108.2576995619801,2.128721428571428,3.829999999999984
535,281.65,281.87,276.84,279.4,-104.6542729251246,2.3837214285714277,0.0
536,279.55,279.76,278.41,279.02,-107.19986059756593,2.20157857142857,0.0
537,279.16,279.16,276.97,277.33,-113.36721045045692,2.2272928571428565,0.0
538,276.84,276.99,274.07,275.01,-112.60150496589395,2.262292857142857,0.0
539,272.92,274.65,272.42,274.46,-117.85378884320828,2.230864285714282,9.449999999999989
540,275.24,278.62,275.23,278.44,-113.61520012774304,2.377292857142858,0.0
541,279.09,280.07,278.85,279.49,-115.30858816361548,2.3744357142857138,0.0
542,280.49,283.3052,280.3,281.34,-112.80275843536609,2.49945,0.0
543,281.33,281.84,280.6662,281.16,-113.39759922415692,2.4434999999999962,0.0
544,280.56,282.21,280.33,281.31,-112.42534850369309,2.422785714285709,8.075199999999995
545,284.7,286.16,284.4,285.83,-100.98771779732338,2.9974499999999984,0.0
546,286.04,286.23,285.09,285.97,-102.5297095117477,2.806364285714287,0.0
547,287.33,287.76,285.75,286.42,-102.23007929139419,2.86609285714286,0.0
548,286.8,287.459,286.01,287.18,-102.9640544738978,2.835307142857147,0.0
549,287.95,288.63,287.6,288.57,-101.35537528062449,2.8417357142857163,4.230000000000018
550,289.17,290.435,289.07,290.27,-123.47347616518628,1.6089928571428678,0.0
551,290.68,293.14,290.42,292.88,-120.98420927341466,1.7325642857142936,0.0
552,292.76,293.16,292.07,292.23,-123.00751230463652,1.6668500000000108,0.0
553,292.12,292.78,290.73,292.05,-125.14547918787856,1.709778571428578,0.0
554,292.12,293.49,291.2401,293.41,-125.21531534771529,1.766914285714295,4.420000000000016
555,293.53,294.45,293.41,293.87,-134.03195778348697,1.7312000000000052,0.0
556,293.52,294.34,291.92,294.02,-141.98885732463617,1.7547714285714286,0.0
557,294.76,294.95,291.8,291.81,-143.38421662289397,1.902635714285712,0.0
558,291.68,292.7,289.52,291.18,-143.39882114302512,2.0396357142857124,0.0
559,292.8,294.34,291.2998,294.03,-144.0151840544211,2.103921428571421,5.430000000000007
560,289.24,293.31,288.9,292.82,-136.03971043862174,2.379278571428561,0.0
561,290.15,290.81,285.81,287.93,-127.52511090439546,2.772135714285704,0.0
562,287.56,289.43,286.87,287.53,-130.3697390982924,2.7810642857142756,0.0
563,285.2,287.33,283.3,286.66,-126.39575592678203,2.9646357142857034,0.0
564,285.64,288.94,282.3,288.1,-116.4729320785178,3.341421428571416,11.009999999999991
565,282.39,283.49,279.93,280.86,-108.18586985158522,3.7199928571428456,0.0
566,282.01,285.1,281.85,283.4,-104.25867090983107,3.944992857142844,0.0
567,281.6,285.77,281.36,285.06,-100.20372615130752,4.113564285714274,0.0
568,285.83,289.21,285.76,287.7,-96.88771762650643,4.249285714285699,0.0
569,285.13,288.6,285.1207,285.84,-93.28475279591129,4.4235214285714175,9.279999999999973
570,284.06,285.962,283.12,283.95,-91.73573653108102,4.453664285714276,0.0
571,285.83,286.93,285.55,286.51,-91.91851454109344,4.441521428571422,0.0
572,285.43,286.69,285.1,285.63,-91.11261143401822,4.3279499999999915,0.0
573,283.16,283.21,280.57,282.14,-85.65070905281691,4.463664285714279,0.0
574,283.75,284.2,282.09,282.78,-85.5426053793388,4.247949999999995,6.360000000000014
575,275.3,276.5521,273.09,274.57,-79.42568499911643,3.4148857142857105,0.0
576,277.11,280.68,276.62,280.53,-76.2025834820951,3.5484571428571394,0.0
577,282.34,282.99,280.32,282.96,-73.42368425170983,3.424171428571429,0.0
578,283.29,285.55,282.57,284.8,-71.6022817475759,3.340600000000003,0.0
579,285.95,288.85,285.74,287.65,-71.54999498545787,3.381364285714288,15.760000000000048
580,289.35,290.82,288.8734,288.97,-70.78458149609796,3.4047928571428616,0.0
581,290.95,291.4,288.1805,288.9,-69.01228844150101,3.4219000000000017,0.0
582,288.64,289.26,287.815,288.39,-72.01890011182968,3.41154285714286,0.0
583,289.37,289.98,288.62,289.58,-74.37134745448417,3.1636857142857195,0.0
584,289.27,289.93,288.41,289.26,-74.24214420707051,3.12154285714286,3.5849999999999795
585,289.53,290.22,289.18,289.37,-77.26707140242151,2.90868571428572,0.0
586,291.38,293.57,290.99,292.4,-76.29213087212081,2.9629714285714335,0.0
587,292.53,293.65,291.47,293.06,-81.21303344965843,2.9590428571428578,0.0
588,296.02,296.3093,293.1255,295.86,-85.13412402675814,2.9204214285714323,0.0
589,294.14,295.52,293.76,294.0,-89.85412202505773,2.823128571428575,7.129300000000001
590,294.18,294.58,293.47,293.64,-94.8539307423634,2.465985714285714,0.0
591,293.67,293.73,290.64,290.76,-98.30903526641495,2.495985714285715,0.0
592,291.78,292.31,290.345,290.47,-100.49249824203808,2.423485714285712,0.0
593,291.29,292.06,290.89,291.5,-101.98956236752583,2.2477714285714234,0.0
594,292.57,293.55,292.01,293.0,-100.45870497876668,2.1677714285714234,4.234999999999957
595,297.01,298.2579,296.22,296.82,-102.75556721297144,2.725307142857137,0.0
596,295.51,297.52,295.48,297.19,-107.17541696465688,2.571021428571421,0.0
597,298.4,299.66,297.78,298.61,-106.78779655628537,2.5917357142857123,0.0
598,299.34,299.58,298.2,299.31,-113.91079709351156,2.4582142857142832,0.0
599,299.86,300.73,299.51,300.65,-113.25614000260555,2.409642857142854,5.25
600,301.12,301.13,300.19,300.75,-116.6732864821234,2.3975,0.0
601,300.64,300.88,299.44,299.71,-123.11027465033574,2.2796428571428544,0.0
602,299.77,299.93,297.74,297.74,-127.35620777314081,2.295714285714285,0.0
603,297.18,299.25,296.7,298.83,-130.71212613420937,2.364285714285716,0.0
604,300.01,300.07,296.96,297.17,-128.46570182958115,2.4400000000000017,4.430000000000007
605,297.61,298.5,297.04,297.9,-130.49135634178097,2.2642857142857133,0.0
606,299.15,300.03,298.22,300.03,-127.9607057189227,2.039285714285711,0.0
607,299.16,301.44,299.09,301.44,-123.2625340110946,2.0364285714285706,0.0
608,300.97,301.0,299.11,300.0,-128.06775951529605,2.0035714285714255,0.0
609,300.77,302.23,300.62,302.01,-128.32148833974483,2.0028571428571444,5.189999999999998
610,301.85,302.01,300.85,301.46,-133.84426158510186,1.9400000000000017,0.0
611,299.9,301.17,299.49,300.72,-135.69025088983435,1.904285714285712,0.0
612,300.98,301.2,295.2,297.43,-126.52348563655286,2.234285714285712,0.0
613,297.56,300.87,293.96,294.84,-119.4341301560969,2.62642857142857,0.0
614,293.86,294.12,290.9,292.62,-115.32454598711195,2.8407142857142844,11.110000000000014
615,288.07,288.21,281.72,283.82,-105.16612965588352,3.516428571428569,0.0
616,285.93,288.04,284.28,287.8,-99.92527582748247,3.6614285714285706,0.0
617,284.4,288.82,282.04,287.97,-96.87218591140163,3.963571428571425,0.0
618,289.62,293.62,289.01,293.62,-96.0048198578143,4.144999999999994,0.0
619,292.59,293.24,289.65,291.62,-95.69303535532703,4.324285714285712,11.899999999999977
620,289.9,291.6052,287.02,288.07,-93.88955776800192,4.5007142857142854,0.0
621,287.78,294.15,287.36,292.55,-89.05993621467067,4.817857142857138,0.0
622,288.05,292.4644,283.76,283.9,-84.9152334152334,5.279285714285712,0.0
623,284.89,285.64,282.39,284.65,-83.65366646353853,5.352142857142853,0.0
624,286.49,289.33,284.7138,288.85,-78.18651729559748,5.603571428571428,11.759999999999991
625,292.23,293.08,291.44,292.33,-73.93229415702405,5.764999999999999,0.0
626,291.78,292.36,289.95,290.09,-72.36797434930217,5.508571428571429,0.0
627,292.47,292.86,291.72,292.45,-66.63816708577814,5.212857142857144,0.0
628,293.24,293.93,290.4,292.36,-67.74206604728174,5.183571428571432,0.0
629,290.95,292.76,283.47,284.85,-65.55513209181466,5.068571428571431,10.45999999999998
630,287.24,288.0,285.58,288.0,-67.3672179409473,4.9921428571428565,0.0
631,289.55,289.95,286.03,286.87,-65.32954641797373,4.787857142857145,0.0
632,286.1,289.07,285.25,288.89,-62.42477432296891,4.65714285714286,0.0
633,291.77,293.16,290.61,292.58,-62.56597564988484,4.678571428571432,0.0
634,294.21,294.2399,291.42,292.45,-58.6571558026676,4.5514214285714285,8.989899999999977
635,299.8,301.1378,299.45,300.16,-74.22864882041347,2.841549999999996,0.0
636,299.91,301.02,299.75,300.92,-78.1691042153886,2.652264285714279,0.0
637,300.47,301.22,298.24,301.1,-79.40879256406205,2.5922642857142812,0.0
638,301.5,302.63,300.7103,301.08,-82.79709351583286,2.4243857142857053,0.0
639,300.34,300.67,297.41,298.28,-90.85581577062503,2.485107142857134,5.21999999999997
640,297.57,299.0,297.27,298.21,-94.98890818730558,2.381535714285706,0.0
641,299.41,299.84,294.81,295.87,-95.47268026232445,2.504035714285704,0.0
642,295.94,298.11,294.33,297.62,-95.53740311936586,2.4291071428571342,0.0
643,297.62,297.86,295.45,297.0,-95.69088713267766,2.5055357142857093,0.0
644,297.87,297.9465,293.69,295.4,-95.8067777081304,2.6609999999999974,6.149999999999977
645,295.98,297.55,295.92,296.77,-97.65739474980329,2.655285714285717,0.0
646,297.67,298.455,293.0,293.24,-103.53363950045699,2.8599285714285747,0.0
647,291.49,291.51,286.64,288.06,-100.19091011181881,3.1735000000000064,0.0
648,287.81,290.45,284.82,290.42,-97.85637196665822,3.469214285714291,0.0
649,291.21,294.63,290.82,294.35,-96.28077451887286,3.64937142857143,13.634999999999991
650,293.5,295.26,292.77,293.08,-98.78049829815542,3.736514285714289,0.0
651,291.03,291.85,288.49,288.53,-96.34854372436035,3.8515142857142854,0.0
652,290.78,292.3,288.6559,291.27,-94.77500507686982,3.983678571428576,0.0
653,291.14,294.21,291.0,293.24,-92.82604535451159,3.9508214285714343,0.0
654,296.28,298.74,296.1448,296.28,-92.22890637050756,4.220107142857147,10.25
655,295.93,296.67,295.57,295.95,-92.2107592903295,3.9393928571428654,0.0
656,297.05,299.7,296.97,298.88,-88.55452752919763,3.937250000000006,0.0
657,298.4,299.16,297.92,298.4,-90.57755639230862,3.8536785714285764,0.0
658,299.7,300.24,298.515,299.28,-88.92805678286024,3.6810714285714345,0.0
659,298.71,299.395,296.99,297.97,-85.92628677344221,3.6992857142857156,4.670000000000016
660,299.48,300.21,298.935,299.99,-85.99406458298981,3.469642857142856,0.0
661,300.63,300.9,298.91,299.01,-88.38624580772206,3.140357142857137,0.0
662,298.74,299.94,298.495,299.88,-87.16682749510491,2.8414285714285654,0.0
663,300.88,301.07,299.4601,300.37,-85.62063576887239,2.655707142857137,0.0
664,299.74,302.2,299.6806,301.6,-86.31967554076546,2.6578071428571337,3.704999999999984
665,302.91,303.85,302.91,303.3,-88.49289910673942,2.4906642857142782,0.0
666,303.03,304.23,302.86,303.21,-90.81394675087643,2.3192357142857043,0.0
667,303.42,304.55,301.99,304.14,-93.09052541470288,2.272807142857135,0.0
668,304.11,304.13,301.73,303.33,-96.90003139208729,2.0520928571428465,0.0
669,304.92,306.19,304.74,306.14,-95.11748151057017,2.1778071428571315,4.4599999999999795
670,307.87,308.0,306.96,307.37,-98.25460746512536,2.0428071428571326,0.0
671,307.58,307.9195,306.71,307.03,-98.68985650433969,2.040628571428564,0.0
672,307.06,307.4,306.06,307.1,-105.76398495530495,2.0049142857142743,0.0
673,308.6,309.65,307.66,308.18,-110.904681171706,2.015271428571416,0.0
674,307.82,309.0036,307.03,308.94,-117.60830206991828,1.99624285714285,3.589999999999975
675,307.43,308.94,307.27,308.35,-123.10679422986007,1.9733857142857119,0.0
676,308.75,309.99,307.7,309.0,-124.27135253865018,2.033742857142857,0.0
677,307.9,309.54,307.66,309.1,-131.4528299321579,2.053035714285715,0.0
678,308.77,309.64,308.09,309.55,-136.31742914464965,1.9837928571428611,0.0
679,310.98,311.84,310.26,311.79,-138.39152352501893,1.9866500000000014,4.569999999999993
680,314.41,315.18,313.8,313.88,-149.704209562986,2.193571428571431,0.0
681,313.8,314.55,312.81,313.53,-152.58625468572856,2.2128571428571484,0.0
682,314.05,314.7,313.4393,314.42,-154.60089956645984,2.0979071428571467,0.0
683,314.45,317.99,314.17,317.13,-148.18156883751843,2.2550500000000033,0.0
684,316.88,318.67,316.02,317.32,-145.2672182448596,2.3450500000000067,5.860000000000014
685,320.44,323.73,320.36,323.64,-143.63810831255418,1.9934357142857095,0.0
686,323.02,323.54,322.24,322.73,-144.070616087188,1.8865928571428543,0.0
687,322.99,325.78,322.67,324.45,-140.32769376245793,2.05373571428571,0.0
688,326.2,326.73,325.52,326.65,-142.12937237796257,2.165164285714281,0.0
689,327.36,327.46,325.2,325.71,-148.8102380246773,2.222635714285709,7.099999999999966
690,323.05,325.12,322.66,323.5,-140.12667117170858,2.5810357142857066,0.0
691,325.06,327.85,323.6038,326.89,-132.5899748151761,2.7917499999999955,0.0
692,328.4,328.63,326.4,326.62,-130.3584053447442,2.728892857142857,0.0
693,324.37,327.91,323.54,327.68,-128.2022699787426,2.8781785714285695,0.0
694,326.97,327.17,320.73,321.73,-119.32611974736389,3.213178571428569,7.899999999999977
695,323.35,326.16,323.22,324.12,-113.06611521572692,3.3688928571428556,0.0
696,328.07,330.01,327.72,329.06,-107.38236042420377,3.6627499999999964,0.0
697,332.29,333.09,330.67,332.86,-103.59381112000447,3.8248928571428524,0.0
698,333.98,334.49,332.8,333.98,-103.91209432711679,3.750607142857137,0.0
699,332.81,333.9941,331.6,332.2,-103.97659205262453,3.8223071428571336,11.269999999999982
700,323.17,333.5623,321.24,322.42,-92.52323757734206,3.7744571428571385,0.0
701,323.96,324.61,311.69,312.65,-86.61149493394494,4.2765999999999975,0.0
702,314.19,318.11,310.7,311.5,-81.42839140011684,4.518028571428573,0.0
703,305.45,311.5637,297.51,297.51,-77.11389016728316,5.401150000000001,0.0
704,288.62,297.892,285.54,296.26,-71.57796865379937,6.112428571428572,48.02229999999997
705,298.0,309.16,294.46,309.09,-64.30199590095488,6.908142857142861,0.0
706,309.55,313.84,297.57,300.24,-61.14218611330031,7.9031428571428615,0.0
707,306.11,313.1,303.33,312.86,-56.841728003398124,8.651000000000007,0.0
708,304.95,308.47,300.01,302.46,-55.361026090160536,9.386000000000008,0.0
709,293.08,298.78,290.23,297.46,-53.51618367753468,10.150285714285717,23.609999999999957
710,275.6,284.19,273.45,274.23,-50.96878968363939,11.689735714285714,0.0
711,284.76,288.52,273.5,288.42,-46.436085060446416,12.594735714285715,0.0
712,280.73,281.94,270.88,274.36,-42.79997031877547,13.493428571428572,0.0
713,256.05,266.66,247.68,248.11,-39.8902411692423,15.087000000000002,0.0
714,263.34,271.4754,248.5237,269.32,-34.67666728887733,15.875792857142857,40.839999999999975
715,255.68,262.43,253.53,261.65,-14.319951293353531,18.49276428571429,0.0
716,260.7,263.33,256.22,257.75,-17.360139810271072,17.747764285714286,0.0
717,247.95,257.6591,243.9,246.15,-14.402496688917646,16.83133571428571,0.0
718,245.2,252.68,244.59,251.83,-15.624218554638661,15.740235714285715,0.0
719,250.81,253.32,245.22,248.19,-14.476269074822614,14.035950000000001,19.42999999999998
720,282.6,286.7912,281.35,281.59,-16.04515226970932,9.054392857142844,0.0
721,276.48,278.04,272.02,273.04,-18.300671947181833,9.230107142857133,0.0
722,278.38,281.0,276.91,279.1,-18.604896247194095,8.809392857142845,0.0
723,280.46,283.94,278.75,279.08,-22.491740722895575,8.602249999999987,0.0
724,280.69,283.7,278.5,282.97,-23.79946608388969,8.39510714285713,14.771200000000022
725,285.02,288.27,284.62,287.05,-26.071438999165576,7.42866428571427,0.0
726,291.0,291.4,285.4,285.73,-28.113155388519257,7.1308071428571305,0.0
727,291.59,294.88,290.41,293.21,-27.054301223737845,7.007949999999986,0.0
728,291.69,293.3239,288.59,290.48,-31.10319061766901,6.833942857142842,0.0
729,285.16,290.6572,281.52,282.79,-31.631787292470207,7.001599999999988,13.360000000000014
730,280.46,283.9,279.13,283.57,-33.53352187499712,6.671642857142847,0.0
731,286.66,289.25,283.7134,286.19,-35.80661471170373,6.471592857142846,0.0
732,288.01,288.46,283.78,284.25,-35.526809534586874,6.500878571428562,0.0
733,287.79,289.78,287.13,287.68,-33.16866828665744,6.310164285714275,0.0
734,291.05,292.95,287.68,292.44,-35.62235078562648,6.297935714285704,13.819999999999993
735,290.37,294.0,289.88,292.5,-36.35297622243069,5.90864999999999,0.0
736,293.75,294.24,286.52,286.67,-38.29195465097521,5.891507142857137,0.0
737,285.95,287.19,278.965,281.6,-42.481903993690054,6.108292857142852,0.0
738,278.84,285.11,272.99,284.97,-41.16067313781381,6.602578571428568,0.0
739,282.32,286.33,281.34,286.28,-44.56996905545463,6.580435714285715,21.25
740,293.09,296.75,292.7,295.0,-41.678728430371244,6.899721428571431,0.0
741,294.41,296.205,291.95,291.97,-40.453584938277814,6.550078571428576,0.0
742,295.83,297.87,295.57,296.93,-40.759675800490854,6.63337142857143,0.0
743,296.8,297.67,293.6886,294.88,-42.98129970922841,6.265100000000002,0.0
744,294.56,295.63,293.22,295.44,-42.767480483868766,6.096528571428572,5.920000000000016
745,303.63,306.205,303.06,305.55,-42.85170555404525,6.196885714285709,0.0
746,306.52,308.13,305.1,308.08,-44.164961159852815,5.861885714285705,0.0
747,310.26,313.22,309.94,312.18,-43.960973392425224,5.641528571428564,0.0
748,311.12,313.0,309.08,311.36,-47.68798854641503,5.055814285714279,0.0
749,317.41,321.275,317.16,319.34,-45.05820902853966,5.40759999999999,18.214999999999975
750,320.3,323.41,319.63,323.2,-46.291440652657,4.950457142857134,0.0
751,320.26,323.2849,319.36,320.79,-47.63569410849537,4.926878571428562,0.0
752,321.4,322.39,318.2209,319.0,-48.34896659083729,4.80324285714285,0.0
753,311.31,312.15,300.01,300.61,-48.498765636421325,5.875285714285708,0.0
754,308.32,309.08,298.6,304.21,-47.63077124091285,6.451714285714279,24.810000000000002
755,298.01,308.28,296.74,307.05,-45.358948527188645,6.793857142857133,0.0
756,315.56,315.64,307.67,312.96,-44.01879465476907,6.928857142857132,0.0
757,314.04,314.39,310.86,311.66,-44.729666531460715,6.852428571428561,0.0
758,309.98,312.3,309.51,311.78,-46.79297136917345,6.659571428571423,0.0
759,314.1,314.38,306.53,308.64,-48.644151362011634,6.995642857142855,18.899999999999977
760,307.95,311.05,306.75,310.62,-50.42304002227055,7.0863571428571435,0.0
761,313.5,314.5,311.6101,312.05,-53.1370213064165,6.99635714285714,0.0
762,309.84,310.51,302.1,304.09,-55.869665110696594,7.427071428571423,0.0
763,303.47,307.64,301.28,307.35,-53.839462620209794,7.173142857142856,0.0
764,306.17,306.39,299.42,300.05,-53.76252635597923,7.448857142857138,15.079999999999984
765,316.38,317.68,315.56,317.05,-48.198215647584384,5.814285714285712,0.0
766,315.38,317.52,313.37,313.78,-49.14922440411538,5.4971428571428556,0.0
767,314.59,316.3,312.7,316.18,-47.639795775547846,5.502142857142859,0.0
768,316.85,317.1,310.68,314.38,-47.56980425592808,5.761428571428573,0.0
769,314.26,317.88,312.76,317.59,-47.52121360294339,5.566428571428572,7.199999999999989
770,320.06,322.71,314.13,314.84,-44.24973456564498,5.8721428571428556,0.0
771,313.25,319.76,312.0,318.92,-45.18272191017839,6.149285714285712,0.0
772,322.48,323.04,319.265,321.85,-42.49239371762193,5.732857142857142,0.0
773,319.78,321.28,319.09,320.79,-44.30433422379089,5.475714285714288,0.0
774,321.82,322.57,319.735,321.72,-45.72143900330841,5.111785714285714,11.04000000000002
775,321.41,325.13,320.62,324.32,-50.332539553090875,5.028214285714284,0.0
776,326.48,326.93,323.94,325.01,-53.40535720410195,4.786071428571428,0.0
777,324.62,327.2,324.5,326.86,-58.33173901931433,4.7267857142857155,0.0
778,326.45,327.23,321.48,322.96,-59.0552179262518,4.7675,0.0
779,320.93,321.99,319.246,320.88,-60.30635420622685,4.643500000000001,7.984000000000037
780,321.63,323.41,320.775,323.22,-59.22465594107381,4.53528571428572,0.0
781,322.45,323.64,320.85,321.17,-63.25255279916945,4.4774285714285735,0.0
782,322.14,325.73,322.075,325.12,-61.225663785238204,4.344571428571429,0.0
783,321.9,324.41,319.64,323.96,-62.328195884949665,4.370285714285716,0.0
784,326.0,326.63,321.33,326.52,-65.3026511672104,4.136000000000004,6.990000000000009
785,328.31,329.62,327.73,328.79,-66.10531278449731,3.803142857142863,0.0
786,327.88,330.06,327.86,330.06,-69.46544580285435,3.666000000000005,0.0
787,331.46,332.39,331.18,332.11,-72.22653233167168,3.6352857142857147,0.0
788,331.52,334.46,331.13,334.33,-74.01608743484769,3.670642857142858,0.0
789,333.29,334.88,332.3,334.57,-75.47387761041985,3.5327857142857146,7.149999999999977
790,335.0,335.77,332.955,335.57,-75.00627445876981,3.5202857142857136,0.0
